编码,中文名称,拼音名称,区域级别,上级区域编码,短名字,后缀
110119000000,大榆树镇,da yu shu zhen,5,110119,大榆树,镇
510922000000,大榆镇,da yu zhen,5,510922,大榆,镇
370705000000,大虞街道,da yu jie dao,5,370705,大虞,街道
610622000000,大禹街道,da yu jie dao,5,610622,大禹,街道
141124000000,大禹乡,da yu xiang,5,141124,大禹,乡
441225000000,大玉口镇,da yu kou zhen,5,441225,大玉口,镇
410181000000,大峪沟镇,da yu gou zhen,5,410181,大峪沟,镇
110109000000,大峪街道,da yu jie dao,5,110109,大峪,街道
623023000000,大峪乡,da yu xiang,5,623023,大峪,乡
130406000000,大峪镇,da yu zhen,5,130406,大峪,镇
419001000000,大峪镇,da yu zhen,5,419001,大峪,镇
410482000000,大峪镇,da yu zhen,5,410482,大峪,镇
320623000000,大豫镇,da yu zhen,5,320623,大豫,镇
350428000000,大源乡,da yuan xiang,5,350428,大源,乡
361129000000,大源镇,da yuan zhen,5,361129,大源,镇
440281000000,大源镇,da yuan zhen,5,440281,大源,镇
330111000000,大源镇,da yuan zhen,5,330111,大源,镇
331122000000,大源镇,da yuan zhen,5,331122,大源,镇
510822000000,大院回族乡,da yuan hui zu xiang,5,510822,大院回族,乡
360102000000,大院街道,da yuan jie dao,5,360102,大院,街道
421081000000,大垸镇,da yuan zhen,5,421081,大垸,镇
330421000000,大云镇,da yun zhen,5,330421,大云,镇
513333000000,大则乡,da ze xiang,5,513333,大则,乡
430112000000,大泽湖街道,da ze hu jie dao,5,430112,大泽湖,街道
370283000000,大泽山镇,da ze shan zhen,5,370283,大泽山,镇
341302000000,大泽乡镇,da ze xiang zhen,5,341302,大泽乡,镇
440705000000,大泽镇,da ze zhen,5,440705,大泽,镇
110102000000,大栅栏街道,da zha lan jie dao,5,110102,大栅栏,街道
620802000000,大寨回族乡,da zhai hui zu xiang,5,620802,大寨回族,乡
610403000000,大寨街道,da zhai jie dao,5,610403,大寨,街道
211481000000,大寨满族乡,da zhai man zu xiang,5,211481,大寨满族,乡
510525000000,大寨苗族乡,da zhai miao zu xiang,5,510525,大寨苗族,乡
532530000000,大寨乡,da zhai xiang,5,532530,大寨,乡
410526000000,大寨乡,da zhai xiang,5,410526,大寨,乡
513224000000,大寨乡,da zhai xiang,5,513224,大寨,乡
140724000000,大寨镇,da zhai zhen,5,140724,大寨,镇
530922000000,大寨镇,da zhai zhen,5,530922,大寨,镇
511923000000,大寨镇,da zhai zhen,5,511923,大寨,镇
530622000000,大寨镇,da zhai zhen,5,530622,大寨,镇
530602000000,大寨子乡,da zhai zi xiang,5,530602,大寨子,乡
640521000000,大战场镇,da zhan chang zhen,5,640521,大战场,镇
331024000000,大战乡,da zhan xiang,5,331024,大战,乡
441881000000,大站镇,da zhan zhen,5,441881,大站,镇
371522000000,大张家镇,da zhang jia zhen,5,371522,大张家,镇
370829000000,大张楼镇,da zhang lou zhen,5,370829,大张楼,镇
141082000000,大张镇,da zhang zhen,5,141082,大张,镇
130525000000,大张庄乡,da zhang zhuang xiang,5,130525,大张庄,乡
120113000000,大张庄镇,da zhang zhuang zhen,5,120113,大张庄,镇
370323000000,大张庄镇,da zhang zhuang zhen,5,370323,大张庄,镇
513333000000,大章乡,da zhang xiang,5,513333,大章,乡
410325000000,大章镇,da zhang zhen,5,410325,大章,镇
361130000000,大鄣山乡,da zhang shan xiang,5,361130,大鄣山,乡
451324000000,大樟乡,da zhang xiang,5,451324,大樟,乡
130822000000,大杖子镇,da zhang zi zhen,5,130822,大杖子,镇
410721000000,大召营镇,da zhao ying zhen,5,410721,大召营,镇
610116000000,大兆街道,da zhao jie dao,5,610116,大兆,街道
611002000000,大赵峪街道,da zhao yu jie dao,5,611002,大赵峪,街道
331123000000,大柘镇,da zhe zhen,5,331123,大柘,镇
441426000000,大柘镇,da zhe zhen,5,441426,大柘,镇
210283000000,大郑镇,da zheng zhen,5,210283,大郑,镇
422823000000,大支坪镇,da zhi ping zhen,5,422823,大支坪,镇
120102000000,大直沽街道,da zhi gu jie dao,5,120102,大直沽,街道
450703000000,大直镇,da zhi zhen,5,450703,大直,镇
511011000000,大治乡,da zhi xiang,5,511011,大治,乡
460108000000,大致坡镇,da zhi po zhen,5,460108,大致坡,镇
420102000000,大智街道,da zhi jie dao,5,420102,大智,街道
320904000000,大中农场,da zhong nong chang,5,320904,大中,农场
320904000000,大中镇,da zhong zhen,5,320904,大中,镇
431121000000,大忠桥镇,da zhong qiao zhen,5,431121,大忠桥,镇
120116000000,大钟农场,da zhong nong chang,5,120115,大钟,农场
120115000000,大钟庄镇,da zhong zhuang zhen,5,120115,大钟庄,镇
371324000000,大仲村镇,da zhong cun zhen,5,371324,大仲村,镇
630102000000,大众街街道,da zhong jie jie dao,5,630102,大众街,街道
230231000000,大众乡,da zhong xiang,5,230231,大众,乡
411082000000,大周镇,da zhou zhen,5,411082,大周,镇
500101000000,大周镇,da zhou zhen,5,500101,大周,镇
430626000000,大洲乡,da zhou xiang,5,430626,大洲,乡
330803000000,大洲镇,da zhou zhen,5,330803,大洲,镇
450821000000,大洲镇,da zhou zhen,5,450821,大洲,镇
441225000000,大洲镇,da zhou zhen,5,441225,大洲,镇
511133000000,大竹堡乡,da zhu bao xiang,5,511133,大竹堡,乡
500112000000,大竹林街道,da zhu lin jie dao,5,500112,大竹林,街道
610902000000,大竹园镇,da zhu yuan zhen,5,610902,大竹园,镇
511781000000,大竹镇,da zhu zhen,5,511781,大竹,镇
350781000000,大竹镇,da zhu zhen,5,350781,大竹,镇
532502000000,大庄回族乡,da zhuang hui zu xiang,5,532502,大庄回族,乡
110119000000,大庄科乡,da zhuang ke xiang,5,110119,大庄科,乡
130204000000,大庄坨乡,da zhuang tuo xiang,5,130204,大庄坨,乡
530304000000,大庄乡,da zhuang xiang,5,530304,大庄,乡
630222000000,大庄乡,da zhuang xiang,5,630222,大庄,乡
620523000000,大庄镇,da zhuang zhen,5,620523,大庄,镇
532322000000,大庄镇,da zhuang zhen,5,532322,大庄,镇
610431000000,大庄镇,da zhuang zhen,5,610431,大庄,镇
371321000000,大庄镇,da zhuang zhen,5,371321,大庄,镇
620825000000,大庄镇,da zhuang zhen,5,620825,大庄,镇
130608000000,大庄镇,da zhuang zhen,5,130608,大庄,镇
341324000000,大庄镇,da zhuang zhen,5,341324,大庄,镇
620921000000,大庄子乡,da zhuang zi xiang,5,620921,大庄子,乡
131125000000,大子文镇,da zi wen zhen,5,131125,大子文,镇
131122000000,大紫塔乡,da zi ta xiang,5,131122,大紫塔,乡
130827000000,大字沟门乡,da zi gou men xiang,5,130827,大字沟门,乡
320903000000,大纵湖镇,da zong hu zhen,5,320903,大纵湖,镇
321281000000,大邹镇,da zou zhen,5,321281,大邹,镇
430408000000,呆鹰岭镇,dai ying ling zhen,5,430408,呆鹰岭,镇
522729000000,代化镇,dai hua zhen,5,522729,代化,镇
610726000000,代家坝镇,dai jia ba zhen,5,610726,代家坝,镇
150521000000,代力吉镇,dai li ji zhen,5,150521,代力吉,镇
152222000000,代钦塔拉苏木,dai qin ta la su mu,5,152222,代钦塔拉,苏木
511603000000,代市镇,dai shi zhen,5,511603,代市,镇
510322000000,代寺镇,dai si zhen,5,510322,代寺,镇
130726000000,代王城镇,dai wang cheng zhen,5,130726,代王城,镇
610115000000,代王街道,dai wang jie dao,5,610115,代王,街道
130402000000,代召乡,dai zhao xiang,5,130402,代召,乡
610522000000,代字营镇,dai zi ying zhen,5,610522,代字营,镇
330921000000,岱东镇,dai dong zhen,5,330921,岱东,镇
371328000000,岱崮镇,dai gu zhen,5,371328,岱崮,镇
150925000000,岱海林场,dai hai lin chang,5,150925,岱海,林场
150925000000,岱海旅游区办事处,dai hai lu you qu ban shi chu,5,150925,岱海,旅游区
150925000000,岱海循环工业发展区,dai hai xun huan gong ye fa zhan qu,5,150925,岱海循环工业发展,区
150925000000,岱海镇,dai hai zhen,5,150925,岱海,镇
511325000000,岱林乡,dai lin xiang,5,511325,岱林,乡
330327000000,岱岭畲族乡,dai ling she zu xiang,5,330327,岱岭畲族,乡
370902000000,岱庙街道,dai miao jie dao,5,370902,岱庙,街道
360104000000,岱山街道,dai shan jie dao,5,360104,岱山,街道
330921000000,岱西镇,dai xi zhen,5,330921,岱西,镇
140621000000,岱岳镇,dai yue zhen,5,140621,岱岳,镇
511322000000,带河乡,dai he xiang,5,511322,带河,乡
230713000000,带岭街道,dai ling jie dao,5,230713,带岭,街道
360926000000,带溪乡,dai xi xiang,5,360926,带溪,乡
530326000000,待补镇,dai bu zhen,5,530326,待补,镇
410804000000,待王街道,dai wang jie dao,5,410804,待王,街道
320481000000,埭头镇,dai tou zhen,5,320481,埭头,镇
350305000000,埭头镇,dai tou zhen,5,350305,埭头,镇
330502000000,埭溪镇,dai xi zhen,5,330502,埭溪,镇
320481000000,戴埠镇,dai bu zhen,5,320481,戴埠,镇
330109000000,戴村镇,dai cun zhen,5,330109,戴村,镇
361025000000,戴坊镇,dai fang zhen,5,361025,戴坊,镇
130304000000,戴河镇,dai he zhen,5,130304,戴河,镇
421083000000,戴家场镇,dai jia chang zhen,5,421083,戴家场,镇
360827000000,戴家埔乡,dai jia pu xiang,5,360827,戴家埔,乡
320831000000,戴楼镇,dai lou zhen,5,320831,戴楼,镇
370923000000,戴庙镇,dai miao zhen,5,370923,戴庙,镇
321281000000,戴南镇,dai nan zhen,5,321281,戴南,镇
341282000000,戴桥镇,dai qiao zhen,5,341282,戴桥,镇
371581000000,戴湾镇,dai wan zhen,5,371581,戴湾,镇
320382000000,戴圩街道,dai wei jie dao,5,320382,戴圩,街道
321281000000,戴窑镇,dai yao zhen,5,321281,戴窑,镇
320382000000,戴庄镇,dai zhuang zhen,5,320382,戴庄,镇
371681000000,黛溪街道,dai xi jie dao,5,371681,黛溪,街道
350923000000,黛溪镇,dai xi zhen,5,350923,黛溪,镇
621222000000,丹堡镇,dan bao zhen,5,621222,丹堡,镇
321181000000,丹北镇,dan bei zhen,5,321181,丹北,镇
341621000000,丹城镇,dan cheng zhen,5,341621,丹城,镇
330225000000,丹东街道,dan dong jie dao,5,330225,丹东,街道
513323000000,丹东乡,dan dong xiang,5,513323,丹东,乡
530323000000,丹凤街道,dan feng jie dao,5,530323,丹凤,街道
510302000000,丹桂街道,dan gui jie dao,5,510302,丹桂,街道
510525000000,丹桂镇,dan gui zhen,5,510525,丹桂,镇
410803000000,丹河街道,dan he jie dao,5,410803,丹河,街道
222403000000,丹江街道,dan jiang jie dao,5,222403,丹江,街道
360302000000,丹江街道,dan jiang jie dao,5,360302,丹江,街道
522634000000,丹江镇,dan jiang zhen,5,522634,丹江,镇
510182000000,丹景山镇,dan jing shan zhen,5,510182,丹景山,镇
510185000000,丹景乡,dan jing xiang,5,510185,丹景,乡
430529000000,丹口镇,dan kou zhen,5,430529,丹口,镇
511424000000,丹棱镇,dan leng zhen,5,511424,丹棱,镇
510502000000,丹林镇,dan lin zhen,5,510502,丹林,镇
630223000000,丹麻镇,dan ma zhen,5,630223,丹麻,镇
540422000000,丹娘乡,dan niang xiang,5,540422,丹娘,乡
433101000000,丹青镇,dan qing zhen,5,433101,丹青,镇
130723000000,丹清河乡,dan qing he xiang,5,130723,丹清河,乡
512002000000,丹山镇,dan shan zhen,5,512002,丹山,镇
420102000000,丹水池街道,dan shui chi jie dao,5,420102,丹水池,街道
411323000000,丹水镇,dan shui zhen,5,411323,丹水,镇
330225000000,丹西街道,dan xi jie dao,5,330225,丹西,街道
360734000000,丹溪乡,dan xi xiang,5,360734,丹溪,乡
440224000000,丹霞街道,dan xia jie dao,5,440224,丹霞,街道
520281000000,丹霞镇,dan xia zhen,5,520281,丹霞,镇
371702000000,丹阳街道,dan yang jie dao,5,371702,丹阳,街道
430702000000,丹阳街道,dan yang jie dao,5,430702,丹阳,街道
340506000000,丹阳镇,dan yang zhen,5,340506,丹阳,镇
411326000000,丹阳镇,dan yang zhen,5,411326,丹阳,镇
350122000000,丹阳镇,dan yang zhen,5,350122,丹阳,镇
350125000000,丹云乡,dan yun xiang,5,350125,丹云,乡
440605000000,丹灶镇,dan zao zhen,5,440605,丹灶,镇
420381000000,丹赵路街道,dan zhao lu jie dao,5,420381,丹赵路,街道
610630000000,丹州街道,dan zhou jie dao,5,610630,丹州,街道
430702000000,丹洲乡,dan zhou xiang,5,430702,丹洲,乡
450226000000,丹洲镇,dan zhou zhen,5,450226,丹洲,镇
140428000000,丹朱镇,dan zhu zhen,5,140428,丹朱,镇
450821000000,丹竹镇,dan zhu zhen,5,450821,丹竹,镇
230113000000,单城镇,dan cheng zhen,5,230113,单城,镇
341621000000,单集林场,dan ji lin chang,5,341621,单集,林场
320312000000,单集镇,dan ji zhen,5,320312,单集,镇
530927000000,单甲乡,dan jia xiang,5,530927,单甲,乡
130722000000,单晶河乡,dan jing he xiang,5,130722,单晶河,乡
341525000000,单龙寺镇,dan long si zhen,5,341525,单龙寺,镇
341221000000,单桥镇,dan qiao zhen,5,341221,单桥,镇
341503000000,单王乡,dan wang xiang,5,341503,单王,乡
140930000000,单寨乡,dan zhai xiang,5,140930,单寨,乡
440402000000,担杆镇,dan gan zhen,5,440402,担杆,镇
140821000000,耽子镇,dan zi zhen,5,140821,耽子,镇
610625000000,旦八镇,dan ba zhen,5,610625,旦八,镇
440904000000,旦场镇,dan chang zhen,5,440904,旦场,镇
513327000000,旦都乡,dan dou xiang,5,513327,旦都,乡
540236000000,旦嘎乡,dan ga xiang,5,540236,旦嘎,乡
620623000000,旦马乡,dan ma xiang,5,620623,旦马,乡
421121000000,但店镇,dan dian zhen,5,421121,但店,镇
500115000000,但渡镇,dan du zhen,5,500115,但渡,镇
341525000000,但家庙镇,dan jia miao zhen,5,341525,但家庙,镇
360828000000,弹前乡,dan qian xiang,5,360828,弹前,乡
500108000000,弹子石街道,dan zi shi jie dao,5,500108,弹子石,街道
500101000000,弹子镇,dan zi zhen,5,500101,弹子,镇
610528000000,淡村镇,dan cun zhen,5,610528,淡村,镇
441303000000,淡水街道,dan shui jie dao,5,441303,淡水,街道
330382000000,淡溪镇,dan xi zhen,5,330382,淡溪,镇
331024000000,淡竹乡,dan zhu xiang,5,331024,淡竹,乡
230382000000,当壁镇,dang bi zhen,5,230382,当壁,镇
540324000000,当堆乡,dang dui xiang,5,540324,当堆,乡
330482000000,当湖街道,dang hu jie dao,5,330482,当湖,街道
150928000000,当郎忽洞苏木,dang lang hu dong su mu,5,150928,当郎忽洞,苏木
632621000000,当洛乡,dang luo xiang,5,632621,当洛,乡
542424000000,当木江乡,dang mu jiang xiang,5,542424,当木江,乡
150404000000,当铺地满族乡,dang pu di man zu xiang,5,150404,当铺地满族,乡
540122000000,当曲卡镇,dang qu ka zhen,5,540122,当曲卡,镇
632322000000,当顺乡,dang shun xiang,5,632322,当顺,乡
500237000000,当阳乡,dang yang xiang,5,500237,当阳,乡
623001000000,当周街道,dang zhou jie dao,5,623001,当周,街道
513335000000,党巴乡,dang ba xiang,5,513335,党巴,乡
513201000000,党坝乡,dang ba xiang,5,513201,党坝,乡
130881000000,党坝镇,dang ba zhen,5,130881,党坝,镇
610803000000,党岔镇,dang cha zhen,5,610803,党岔,镇
620923000000,党城湾镇,dang cheng wan zhen,5,620923,党城湾,镇
130634000000,党城乡,dang cheng xiang,5,130634,党城,乡
620503000000,党川镇,dang chuan zhen,5,620503,党川,镇
411722000000,党店镇,dang dian zhen,5,411722,党店,镇
371723000000,党集镇,dang ji zhen,5,371723,党集,镇
370103000000,党家街道,dang jia jie dao,5,370103,党家,街道
620422000000,党家岘乡,dang jia xian xiang,5,620422,党家岘,乡
450521000000,党江镇,dang jiang zhen,5,450521,党江,镇
140215000000,党留庄乡,dang liu zhuang xiang,5,140215,党留庄,乡
610526000000,党睦镇,dang mu zhen,5,610526,党睦,镇
330109000000,党湾镇,dang wan zhen,5,330109,党湾,镇
520111000000,党武镇,dang wu zhen,5,520111,党武,镇
130281000000,党峪镇,dang yu zhen,5,130281,党峪,镇
620821000000,党原镇,dang yuan zhen,5,620821,党原,镇
620702000000,党寨镇,dang zhai zhen,5,620702,党寨,镇
431102000000,凼底乡,dang di xiang,5,431102,凼底,乡
341321000000,砀城镇,dang cheng zhen,5,341321,砀城,镇
520625000000,刀坝镇,dao ba zhen,5,520625,刀坝,镇
211382000000,刀尔登镇,dao er deng zhen,5,211382,刀尔登,镇
623022000000,刀告乡,dao gao xiang,5,623022,刀告,乡
450223000000,导江乡,dao jiang xiang,5,450223,导江,乡
321181000000,导墅镇,dao shu zhen,5,321181,导墅,镇
430481000000,导子镇,dao zi zhen,5,430481,导子,镇
330112000000,岛石镇,dao shi zhen,5,330112,岛石,镇
420923000000,倒店乡,dao dian xiang,5,420923,倒店,乡
130627000000,倒马关乡,dao ma guan xiang,5,130627,倒马关,乡
450405000000,倒水镇,dao shui zhen,5,450405,倒水,镇
632521000000,倒淌河镇,dao tang he zhen,5,632521,倒淌河,镇
220821000000,到保农场,dao bao nong chang,5,220821,到保,农场
220802000000,到保镇,dao bao zhen,5,220802,到保,镇
610528000000,到贤镇,dao xian zhen,5,610528,到贤,镇
130828000000,道坝子乡,dao ba zi xiang,5,130828,道坝子,乡
150781000000,道北街道,dao bei jie dao,5,150781,道北,街道
620503000000,道北街道,dao bei jie dao,5,620503,道北,街道
230205000000,道北街道,dao bei jie dao,5,230205,道北,街道
410303000000,道北路街道,dao bei lu jie dao,5,410303,道北路,街道
330502000000,道场乡,dao chang xiang,5,330502,道场,乡
370104000000,道德街街道,dao de jie jie dao,5,370104,道德街,街道
130424000000,道东堡乡,dao dong bao xiang,5,130424,道东堡,乡
341302000000,道东街道,dao dong jie dao,5,341302,道东,街道
130902000000,道东街道,dao dong jie dao,5,130902,道东,街道
231123000000,道干林场,dao gan lin chang,5,231123,道干,林场
420117000000,道观河风景旅游管理处,dao guan he feng jing lu you guan li chu,5,420117,道观,河
231086000000,道河镇,dao he zhen,5,231086,道河,镇
130881000000,道虎沟乡,dao hu gou xiang,5,130881,道虎沟,乡
441900000000,道滘镇,dao jiao zhen,5,441900,道滘,镇
371502000000,道口铺街道,dao kou pu jie dao,5,371502,道口铺,街道
371327000000,道口镇,dao kou zhen,5,371327,道口,镇
410526000000,道口镇,dao kou zhen,5,410526,道口,镇
370911000000,道朗镇,dao lang zhen,5,370911,道朗,镇
